namespace,id,name,counts
biological_process,GO:0010360,negative regulation of anion channel activity, 2
biological_process,GO:0010362,negative regulation of anion channel activity by blue light, 2
biological_process,GO:0010363,regulation of plant-type hypersensitive response, 3
biological_process,GO:0010364,regulation of ethylene biosynthetic process, 2
biological_process,GO:0010365,positive regulation of ethylene biosynthetic process, 2
biological_process,GO:0010366,negative regulation of ethylene biosynthetic process, 4
biological_process,GO:0010371,regulation of gibberellin biosynthetic process, 5
biological_process,GO:0010372,positive regulation of gibberellin biosynthetic process, 3
biological_process,GO:0010373,negative regulation of gibberellin biosynthetic process, 2
biological_process,GO:0010374,stomatal complex development, 21
biological_process,GO:0010375,stomatal complex patterning, 9
biological_process,GO:0010376,stomatal complex formation, 5
biological_process,GO:0010377,guard cell fate commitment, 2
biological_process,GO:0010380,regulation of chlorophyll biosynthetic process, 13
biological_process,GO:0010387,COP9 signalosome assembly, 6
biological_process,GO:0010389,regulation of G2/M transition of mitotic cell cycle, 9
biological_process,GO:0010390,histone monoubiquitination, 2
biological_process,GO:0010393,galacturonan metabolic process, 2
biological_process,GO:0010405,arabinogalactan protein metabolic process, 9
biological_process,GO:0010411,xyloglucan metabolic process, 45
biological_process,GO:0010412,mannan metabolic process, 3
biological_process,GO:0010413,glucuronoxylan metabolic process, 2
biological_process,GO:0010417,glucuronoxylan biosynthetic process, 12
biological_process,GO:0010421,hydrogen peroxide-mediated programmed cell death, 2
biological_process,GO:0010422,regulation of brassinosteroid biosynthetic process, 2
biological_process,GO:0010424,DNA methylation on cytosine within a CG sequence, 6
biological_process,GO:0010426,DNA methylation on cytosine within a CHH sequence, 2
biological_process,GO:0010431,seed maturation, 24
biological_process,GO:0010434,bract formation, 3
biological_process,GO:0010438,cellular response to sulfur starvation, 7
biological_process,GO:0010439,regulation of glucosinolate biosynthetic process, 8
biological_process,GO:0010440,stomatal lineage progression, 6
biological_process,GO:0010442,guard cell morphogenesis, 2
biological_process,GO:0010444,guard mother cell differentiation, 11
biological_process,GO:0010447,response to acidic pH, 5
biological_process,GO:0010449,root meristem growth, 13
biological_process,GO:0010450,inflorescence meristem growth, 2
biological_process,GO:0010452,histone H3-K36 methylation, 4
biological_process,GO:0010468,regulation of gene expression, 125
biological_process,GO:0010476,gibberellin mediated signaling pathway, 4
biological_process,GO:0010482,regulation of epidermal cell division, 3
biological_process,GO:0010483,pollen tube reception, 6
biological_process,GO:0010492,maintenance of shoot apical meristem identity, 21
biological_process,GO:0010493,Lewis a epitope biosynthetic process, 2
biological_process,GO:0010495,long-distance posttranscriptional gene silencing, 2
biological_process,GO:0010496,intercellular transport, 6
biological_process,GO:0010497,plasmodesmata-mediated intercellular transport, 18
biological_process,GO:0010498,proteasomal protein catabolic process, 27
biological_process,GO:0010499,proteasomal ubiquitin-independent protein catabolic process, 25
biological_process,GO:0010500,transmitting tissue development, 4
biological_process,GO:0010501,RNA secondary structure unwinding, 2
biological_process,GO:0010506,regulation of autophagy, 3
biological_process,GO:0010507,negative regulation of autophagy, 4
biological_process,GO:0010508,positive regulation of autophagy, 6
biological_process,GO:0010529,negative regulation of transposition, 2
biological_process,GO:0010540,basipetal auxin transport, 14
biological_process,GO:0010541,acropetal auxin transport, 3
biological_process,GO:0010555,response to mannitol, 14
biological_process,GO:0010569,regulation of double-strand break repair via homologous recombination, 5
biological_process,GO:0010581,regulation of starch biosynthetic process, 7
biological_process,GO:0010582,floral meristem determinacy, 19
biological_process,GO:0010584,pollen exine formation, 25
biological_process,GO:0010587,miRNA catabolic process, 5
biological_process,GO:0010588,cotyledon vascular tissue pattern formation, 15
biological_process,GO:0010589,leaf proximal/distal pattern formation, 4
biological_process,GO:0010597,green leaf volatile biosynthetic process, 3
biological_process,GO:0010599,production of lsiRNA involved in RNA interference, 2
biological_process,GO:0010600,regulation of auxin biosynthetic process, 7
biological_process,GO:0010601,positive regulation of auxin biosynthetic process, 5
biological_process,GO:0010603,regulation of cytoplasmic mRNA processing body assembly, 3
biological_process,GO:0010606,positive regulation of cytoplasmic mRNA processing body assembly, 2
biological_process,GO:0010608,posttranscriptional regulation of gene expression, 17
biological_process,GO:0010617,circadian regulation of calcium ion oscillation, 3
biological_process,GO:0010618,aerenchyma formation, 2
biological_process,GO:0010623,programmed cell death involved in cell development, 4
biological_process,GO:0010628,positive regulation of gene expression, 22
biological_process,GO:0010629,negative regulation of gene expression, 17
biological_process,GO:0010726,positive regulation of hydrogen peroxide metabolic process, 2
biological_process,GO:0010729,positive regulation of hydrogen peroxide biosynthetic process, 2
biological_process,GO:0010731,protein glutathionylation, 7
biological_process,GO:0010777,meiotic mismatch repair involved in reciprocal meiotic recombination, 2
biological_process,GO:0010789,meiotic sister chromatid cohesion involved in meiosis I, 2
biological_process,GO:0010821,regulation of mitochondrion organization, 6
biological_process,GO:0010896,regulation of triglyceride catabolic process, 2
biological_process,GO:0010928,regulation of auxin mediated signaling pathway, 15
biological_process,GO:0010929,positive regulation of auxin mediated signaling pathway, 10
biological_process,GO:0010930,negative regulation of auxin mediated signaling pathway, 2
biological_process,GO:0010941,regulation of cell death, 2
biological_process,GO:0010942,positive regulation of cell death, 8
biological_process,GO:0010951,negative regulation of endopeptidase activity, 6
biological_process,GO:0010971,positive regulation of G2/M transition of mitotic cell cycle, 4
biological_process,GO:0012501,programmed cell death, 17
biological_process,GO:0015031,protein transport, 281
biological_process,GO:0015074,DNA integration, 3
biological_process,GO:0015671,oxygen transport, 2
biological_process,GO:0015672,monovalent inorganic cation transport, 20
biological_process,GO:0015675,nickel cation transport, 2
biological_process,GO:0015689,molybdate ion transport, 2
biological_process,GO:0015691,cadmium ion transport, 3
biological_process,GO:0015692,lead ion transport, 2
biological_process,GO:0015693,magnesium ion transport, 19
biological_process,GO:0015696,ammonium transport, 5
biological_process,GO:0015700,arsenite transport, 5
biological_process,GO:0015706,nitrate transport, 22
biological_process,GO:0015709,thiosulfate transport, 3
biological_process,GO:0015713,phosphoglycerate transmembrane transport, 6
biological_process,GO:0015714,phosphoenolpyruvate transport, 4
biological_process,GO:0015720,allantoin transport, 2
biological_process,GO:0015729,oxaloacetate transport, 5
biological_process,GO:0015739,sialic acid transport, 5
biological_process,GO:0015743,malate transport, 11
biological_process,GO:0015749,monosaccharide transmembrane transport, 4
biological_process,GO:0015755,fructose transmembrane transport, 2
biological_process,GO:0015760,glucose-6-phosphate transport, 2
biological_process,GO:0015768,maltose transport, 2
biological_process,GO:0015770,sucrose transport, 8
biological_process,GO:0015774,polysaccharide transport, 3
biological_process,GO:0015780,nucleotide-sugar transmembrane transport, 6
biological_process,GO:0015783,GDP-fucose transmembrane transport, 3
biological_process,GO:0015786,UDP-glucose transmembrane transport, 4
biological_process,GO:0015790,UDP-xylose transmembrane transport, 3
biological_process,GO:0015798,myo-inositol transport, 2
biological_process,GO:0015802,basic amino acid transport, 2
biological_process,GO:0015804,neutral amino acid transport, 4
biological_process,GO:0015808,L-alanine transport, 2
biological_process,GO:0015812,gamma-aminobutyric acid transport, 2
biological_process,GO:0015824,proline transport, 3
biological_process,GO:0015839,cadaverine transport, 2
biological_process,GO:0015840,urea transport, 2
biological_process,GO:0015846,polyamine transport, 6
biological_process,GO:0015853,adenine transport, 2
biological_process,GO:0015854,guanine transport, 2
biological_process,GO:0015857,uracil transport, 2
biological_process,GO:0015858,nucleoside transport, 4
biological_process,GO:0015865,purine nucleotide transport, 3
biological_process,GO:0015866,ADP transport, 5
biological_process,GO:0015867,ATP transport, 5
biological_process,GO:0015886,heme transport, 5
biological_process,GO:0015908,fatty acid transport, 5
biological_process,GO:0015914,phospholipid transport, 4
biological_process,GO:0015918,sterol transport, 6
biological_process,GO:0015936,coenzyme A metabolic process, 2
biological_process,GO:0015937,coenzyme A biosynthetic process, 11
biological_process,GO:0015938,coenzyme A catabolic process, 3
biological_process,GO:0015940,pantothenate biosynthetic process, 4
biological_process,GO:0015966,diadenosine tetraphosphate biosynthetic process, 2
biological_process,GO:0015969,guanosine tetraphosphate metabolic process, 3
biological_process,GO:0015976,carbon utilization, 8
biological_process,GO:0015977,carbon fixation, 4
biological_process,GO:0015979,photosynthesis, 109
biological_process,GO:0015986,ATP synthesis coupled proton transport, 23
biological_process,GO:0015990,electron transport coupled proton transport, 10
biological_process,GO:0015994,chlorophyll metabolic process, 5
biological_process,GO:0015995,chlorophyll biosynthetic process, 38
biological_process,GO:0015996,chlorophyll catabolic process, 14
biological_process,GO:0016024,CDP-diacylglycerol biosynthetic process, 18
biological_process,GO:0016031,tRNA import into mitochondrion, 2
biological_process,GO:0016032,viral process, 42
biological_process,GO:0016036,cellular response to phosphate starvation, 70
biological_process,GO:0016042,lipid catabolic process, 143
